ad_idx,name,url
55,요기요_맛집편,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%8C%EC%8B%9D%EB%B0%B0%EB%8B%AC_1318_1939_%EC%97%AC%EC%9E%90/%5B%EC%9A%94%EA%B8%B0%EC%9A%94+%EA%B4%91%EA%B3%A0-CF%5D+%EC%A6%90%EA%B1%B0%EC%9B%80%EC%9D%80+%EC%9A%94%EA%B8%B0%EB%B6%80%ED%84%B0+%23%EB%A7%9B%EC%A7%91%ED%8E%B8+11%EC%B4%88+ver.+(feat.%EC%84%A0%EB%AF%B8)_12%EC%9B%94.mp4
56,배달통,https://sopt-seminar.s3.ap-northeast-2.amazonaws.com/%EC%9D%8C%EC%8B%9D%EB%B0%B0%EB%8B%AC_1318_1939_%EC%97%AC%EC%9E%90/%5B%EB%B0%B0%EB%8B%AC%ED%86%B5+%EA%B4%91%EA%B3%A0-CF%5D+%EA%B0%84%ED%8E%B8%ED%95%98%EA%B2%8C+%EC%8B%9C%EC%BC%9C%EB%A8%B9%EC%9E%90!+%EB%B0%B0%EB%8B%AC%ED%86%B5+%23%EA%B6%81%EA%B8%88%ED%95%B4%ED%8E%B8+(feat.%EA%B9%80%EC%A4%80%ED%98%84).mp4
57,"배달의 민족_치킨",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%8C%EC%8B%9D%EB%B0%B0%EB%8B%AC_1318_1939_%EC%97%AC%EC%9E%90/%5B%EB%B0%B0%EB%8B%AC%EC%9D%98%EB%AF%BC%EC%A1%B1%5D+%EC%98%A4%EB%8A%98%EC%9D%80+%EC%B9%98%ED%82%A8%EC%9D%B4+%EB%95%A1%EA%B8%B4%EB%8B%A4+(%EC%9D%B4%EC%96%B4%ED%8F%B0+%ED%95%84%EC%88%98).mp4
58,"배달의 민족_수상작",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%8C%EC%8B%9D%EB%B0%B0%EB%8B%AC_1318_1939_%EC%97%AC%EC%9E%90/%5B%EB%B0%B0%EB%8B%AC%EC%9D%98%EB%AF%BC%EC%A1%B1%5D+2018+%EB%B0%B0%EB%AF%BC%EC%8B%A0%EC%B6%98%EB%AC%B8%EC%98%88+%EC%88%98%EC%83%81%EC%9E%91+%EB%AA%A8%EC%9D%8C+2%ED%8E%B8.mp4
59,ok저축은행,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%80%ED%96%89_4069_%EB%82%A8%EC%9E%90/OK%EC%A0%80%EC%B6%95%EC%9D%80%ED%96%89_%EA%B8%88%EC%9C%B5%EA%B4%B4%EC%88%98+%E2%80%98%EA%B3%A0%EC%A7%88%EB%9F%AC%E2%80%99+%ED%8E%B8+30%EC%B4%88.mp4
60,ibk기업은행,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%80%ED%96%89_4069_%EB%82%A8%EC%9E%90/IBK%EA%B8%B0%EC%97%85%EC%9D%80%ED%96%89+%EA%B8%88%EC%9C%B5%EC%9D%98+%ED%98%81%EC%8B%A0_%EB%8F%99%EB%B0%98%EC%9E%90%EA%B8%88%EC%9C%B5%ED%8E%B8.mp4
61,kb국민은행,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%80%ED%96%89_4069_%EB%82%A8%EC%9E%90/%EB%B0%95%EC%84%9C%EC%A4%80(Park+Seo-joon)+KB%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89(KB+Kookmin+Bank)+CF.mp4
62,신한은행,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%80%ED%96%89_4069_%EB%82%A8%EC%9E%90/%EB%A7%98%EC%9D%B4+%EC%A7%A0%ED%95%B4%EC%A7%80%EB%8A%94+%EC%8B%A0%ED%95%9C%EC%9D%80%ED%96%89+%EA%B4%91%EA%B3%A0.mp4
63,하나은행_김하온,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%80%ED%96%89_4069_%EB%82%A8%EC%9E%90/%5BKEB%ED%95%98%EB%82%98%EC%9D%80%ED%96%89X%EA%B9%80%ED%95%98%EC%98%A8%5D+%EC%B2%AD%EC%B6%98%2C+%EA%B7%B8+%ED%95%98%EB%82%98%ED%95%98%EB%82%98.mp4
64,카카오뱅크,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9D%80%ED%96%89_4069_%EB%82%A8%EC%9E%90/%5B%EC%B9%B4%EC%B9%B4%EC%98%A4%EB%B1%85%ED%81%AC+TV-CF%5D+%EA%B4%91%EA%B3%A0+%EB%B3%BC+%EC%8B%9C%EA%B0%84%EC%97%90.+%EC%9D%80%ED%96%89+%EC%83%81%EB%8B%B4+%ED%8E%B8+(30%EC%B4%88).mp4
65,우루사,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9C%84%EC%9E%A5%EC%95%BD-%EC%86%8C%ED%99%94%EC%A0%9C-%EB%B3%80%EB%B9%84%EC%95%BD_4069_%EB%82%A8%EC%9E%90/%EC%9C%A4%EC%A2%85%EC%8B%A0+%EC%9A%B0%EB%A3%A8%EC%82%AC%EC%9D%98%ED%9E%98+%EB%8C%80%EC%9B%85%EC%A0%9C%EC%95%BD+%EC%9A%B0%EB%A3%A8%EC%82%AC+CF+30%EC%B4%88.mp4
66,장건강_해피클린,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9C%84%EC%9E%A5%EC%95%BD-%EC%86%8C%ED%99%94%EC%A0%9C-%EB%B3%80%EB%B9%84%EC%95%BD_4069_%EB%82%A8%EC%9E%90/%EC%82%AC%EB%9E%91%EC%9D%B4%EA%B0%80+%EB%B2%8C%EC%8D%A8+%EC%9D%B4%EB%A0%87%EA%B2%8C%EB%82%98+%EB%A7%8E%EC%9D%B4+%EC%BB%B8%EB%84%A4+CF+%EA%B4%91%EA%B3%A0+%EC%B6%94%EC%84%B1%ED%9B%88%2C+%EC%B6%94%EC%82%AC%EB%9E%91+%ED%95%B4%ED%94%BC%ED%81%B4%EB%A6%B0+%EC%9E%A5%EA%B1%B4%EA%B0%95+%ED%8E%B8+30s+2018.mp4
67,소화제_베아제,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9C%84%EC%9E%A5%EC%95%BD-%EC%86%8C%ED%99%94%EC%A0%9C-%EB%B3%80%EB%B9%84%EC%95%BD_4069_%EB%82%A8%EC%9E%90/%EB%8C%80%EC%9B%85%EC%A0%9C%EC%95%BD+%EB%B2%A0%EC%95%84%EC%A0%9C+CF_Bearse+30B_%EC%8B%AC%EC%9D%98%E5%AE%8C.mp4
68,변비약_윌,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9C%84%EC%9E%A5%EC%95%BD-%EC%86%8C%ED%99%94%EC%A0%9C-%EB%B3%80%EB%B9%84%EC%95%BD_4069_%EB%82%A8%EC%9E%90/%5B%ED%95%98%EC%A0%95%EC%9A%B0%5D+%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%EC%9C%8C+%EA%B4%91%EA%B3%A0+%ED%8F%AC%EC%9E%A5%EB%A7%88%EC%B0%A8+%EB%B2%84%EC%A0%84.mp4
69,소화제_카베진,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9C%84%EC%9E%A5%EC%95%BD-%EC%86%8C%ED%99%94%EC%A0%9C-%EB%B3%80%EB%B9%84%EC%95%BD_4069_%EB%82%A8%EC%9E%90/%5B%EC%B9%B4%EB%B2%A0%EC%A7%84+%EC%BD%94%EC%99%80S%5D+%EC%A7%80%EC%B9%98%EA%B3%A0+%ED%9E%98%EB%93%A0+%EC%9C%84%EB%A5%BC+%EC%9C%84%ED%95%98%EC%97%AC!+%EC%A7%81%EC%9E%A5%EC%9D%98+%EC%93%B4%EB%A7%9B+%ED%8E%B8+(2018-1457-002801).mp4
70,애니_래빗스쿨,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9B%B9%EC%BD%98%ED%85%90%EC%B8%A0_0112_%EA%B3%B5%ED%86%B5/%5B%EB%9E%98%EB%B9%97+%EC%8A%A4%EC%BF%A8%5D+30%EC%B4%88+%EC%98%88%EA%B3%A0%ED%8E%B8(11%EC%9B%94+23%EC%9D%BC+%EB%8C%80%EA%B0%9C%EB%B4%89).mp4
71,애니_뽀로로,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9B%B9%EC%BD%98%ED%85%90%EC%B8%A0_0112_%EA%B3%B5%ED%86%B5/2019_%ED%8C%94%EB%8F%84+%EB%BD%80%EB%A1%9C%EB%A1%9C+%EC%9B%8C%ED%84%B0%EC%A0%A4%EB%A6%AC+%EC%AA%BC_%EC%98%A5+song.mp4
72,애니_런닝맨,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9B%B9%EC%BD%98%ED%85%90%EC%B8%A0_0112_%EA%B3%B5%ED%86%B5/%5B%EB%9F%B0%EB%8B%9D%EB%A7%A8+%EC%8B%9C%EC%A6%8C2%5D+13%ED%99%94+%EC%98%88%EA%B3%A0%ED%8E%B8+_+RunningMan+Animation+S2+Trailer.mp4
73,장난감_터닝메카드,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9B%B9%EC%BD%98%ED%85%90%EC%B8%A0_0112_%EA%B3%B5%ED%86%B5/%5B%EC%99%84%EA%B5%AC+CF%5D+%ED%84%B0%EB%8B%9D%EB%A9%94%EC%B9%B4%EB%93%9C+%E2%80%93+%EC%97%90%EB%B0%98%ED%82%B9+_+%EC%BC%84%ED%83%80%EC%8A%A4%EC%BD%98.mp4
74,이니스프리_톤업,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%AC%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EC%97%AC%EC%9E%90/%ED%81%AC%EB%A6%BC+%ED%95%98%EB%82%98%EB%A1%9C+%23%EB%B2%9A%EA%BD%83%ED%86%A4+%ED%94%BC%EB%B6%80%2C+%EB%A6%AC%EC%96%BC%EC%9D%B4%EB%8B%88.mp4
75,xyz보습크림_식빵,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%AC%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EC%97%AC%EC%9E%90/%EB%B3%B4%EC%8A%B5%ED%81%AC%EB%A6%BC%2C+%EB%B3%B4%EC%8A%B5+%EB%81%9D%ED%8C%90%EC%99%95+XYZ%ED%81%AC%EB%A6%BC-%EC%8B%9D%EB%B9%B5%ED%8E%B8.mp4
76,xyz보습크림_사과,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%AC%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EC%97%AC%EC%9E%90/%EB%B3%B4%EC%8A%B5%ED%81%AC%EB%A6%BC%2C+%EB%B3%B4%EC%8A%B5+%EB%81%9D%ED%8C%90%EC%99%95+XYZ%ED%81%AC%EB%A6%BC-%EC%82%AC%EA%B3%BC%ED%8E%B8.mp4
77,화이트캣_두리안,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%AC%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EC%97%AC%EC%9E%90/%5B%ED%99%94%EC%9D%B4%ED%8A%B8%EC%BA%A3%5D+%EB%91%90%EB%A6%AC%EC%95%88+%ED%93%A8%EC%96%B4%ED%9E%90%EB%A7%81+%EC%8A%A4%ED%82%A8%EC%BC%80%EC%96%B4+TV%EA%B4%91%EA%B3%A0+30_.mp4
78,수려한수분크림,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%AC%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EC%97%AC%EC%9E%90/%5B%EC%88%98%EB%A0%A4%ED%95%9C%5D%EC%88%98%EB%B6%84%EC%83%98%ED%81%AC%EB%A6%BC+CF.mp4
79,리더스_클렌징,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%AC%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EC%97%AC%EC%9E%90/%5B%EB%A6%AC%EB%8D%94%EC%8A%A4%EC%BD%94%EC%8A%A4%EB%A9%94%ED%8B%B1%5D+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%86%94%EB%A3%A8%EC%85%98%2C+%EC%B9%B4%EB%B0%8D%ED%81%B4%EB%A6%AC%EC%96%B4+%EB%B0%80%ED%81%AC+%ED%95%84+%ED%81%B4%EB%A0%8C%EC%A6%88+%EB%B0%A4+-+%EB%82%AEver+(TV%EA%B4%91%EA%B3%A0_30_).mp4
80,화장품_글로우픽,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%AC%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EC%97%AC%EC%9E%90/%5B%EA%B8%80%EB%A1%9C%EC%9A%B0%ED%94%BD%5D+%EB%AA%A8%EC%B0%8C%ED%94%BC%EC%B9%98+%EC%95%85%EB%8F%99%EB%AE%A4%EC%A7%80%EC%85%98+%EC%88%98%ED%98%84+TVCF+%EC%82%AC%EC%9A%94%EB%A7%88%EC%9A%94+-+%EC%8A%A4%ED%82%A8%EC%BC%80%EC%96%B4%ED%8E%B8.mp4
81,캐리어에어컨,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%90%EC%96%B4%EC%BB%A8_4069_%EC%97%AC%EC%9E%90/%EC%BA%90%EB%A6%AC%EC%96%B4+%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5+18%EB%8B%A8+%EC%97%90%EC%96%B4%EC%BB%A8.mp4
82,경동나비엔_온수매트,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%97%90%EC%96%B4%EC%BB%A8_4069_%EC%97%AC%EC%9E%90/%5B%EA%B2%BD%EB%8F%99%EB%82%98%EB%B9%84%EC%97%94+%EC%98%A8%EC%88%98%EB%A7%A4%ED%8A%B8%5D+%EC%98%A8%EC%88%98%EC%9D%98+%ED%9E%98%EC%9D%84+%EB%AF%BF%EC%9C%BC%EB%8B%88%EA%B9%8C.+2019%EB%85%84%ED%98%95+%EB%82%98%EB%B9%84%EC%97%94+%EB%A9%94%EC%9D%B4%ED%8A%B8+TV-CF.mp4
83,k2패딩,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/Jung+Hae+In(%EC%A0%95%ED%95%B4%EC%9D%B8)+-+K2+Ghost(%EA%B3%A0%EC%8A%A4%ED%8A%B8)+TV+CF.mp4
84,"아이더 패딩",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/%EC%95%84%EC%9D%B4%EB%8D%94+18FW+%EA%B2%A8%EC%9A%B8+TVCF+%EB%B0%95%EB%B3%B4%EA%B2%80+%E2%80%98%EB%B3%84+%EB%B3%B4%EB%9F%AC+%EA%B0%80%EC%9E%90%E2%80%99+%EB%AE%A4%EC%A7%81%EB%B9%84%EB%94%94%EC%98%A4+ver.+B.webm
85,레드페이스_등산,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4+%EB%A0%88%EB%93%9C%ED%8E%98%EC%9D%B4%EC%8A%A4+2018+FW%EC%8B%9C%EC%A6%8C+%EB%B8%8C%EB%9E%9C%EB%93%9C+%EC%BA%A0%ED%8E%98%EC%9D%B8+%ED%95%84%EB%A6%84.mp4
86,lpga_골프웨어,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/CF+%EA%B4%91%EA%B3%A0+%ED%95%9C%ED%98%9C%EC%A7%84+LPGA%EA%B3%A8%ED%94%84%EC%9B%A8%EC%96%B4+%ED%95%9C%ED%98%9C%EC%A7%84%ED%8E%B8++30s++2017.mp4
87,노스페이스_등산,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/%EC%86%8C%EC%A7%80%EC%84%AD(So+Ji-sub)+%EB%85%B8%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4(The+North+Face)+CF+%233.mp4
88,renoma_골프웨어,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/%EB%A0%88%EB%85%B8%EB%A7%88%EC%8A%A4%ED%8F%AC%EC%B8%A0+2016+FW.mp4
89,marrel패딩,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/%5B%EB%A8%B8%EB%A0%90%5D+17FW+%EC%9B%A8%EC%9D%B4%EC%B8%A0%ED%95%84%EB%93%9C+%EB%8B%A4%EC%9A%B4+TVCF+30%EC%B4%88+%EC%98%81%EC%83%81.mp4
90,"네셔널지오그래픽 패딩",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%95%84%EC%9B%83%EB%8F%84%EC%96%B4_4069_%EB%82%A8%EC%9E%90/%5B%EB%82%B4%EC%85%94%EB%84%90%EC%A7%80%EC%98%A4%EA%B7%B8%EB%9E%98%ED%94%BD+%EC%96%B4%ED%8C%A8%EB%9F%B4%5D+18FW+CF+%EC%B9%B4%EC%9D%B4%EB%A7%8C+%EC%97%91%EC%8A%A4+%EB%A1%B1%ED%8C%A8%EB%94%A9+%ED%95%9C%ED%98%84%EB%AF%BC+%EC%98%81%EC%83%81.mp4
91,롯데카드,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C_4069_%EB%82%A8%EC%9E%90/%EB%A1%AF%EB%8D%B0%EC%B9%B4%EB%93%9C+LiFE+-+QRpay+(QR%ED%8E%98%EC%9D%B4)+30_.mp4
92,삼성카드,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C_4069_%EB%82%A8%EC%9E%90/%5B%EC%A6%90%EA%B8%B0%EC%9E%90%2C+%EC%8B%A4%EC%9A%A9%5D+%EC%88%AB%EC%9E%90%EC%B9%B4%EB%93%9C+V2+%EC%9C%A0%ED%95%B4%EC%A7%84%ED%8E%B8.mp4
93,현대카드,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C_4069_%EB%82%A8%EC%9E%90/%5B2019%5D+%ED%98%84%EB%8C%80%EC%B9%B4%EB%93%9C+%EB%A7%8C%EB%82%A8%ED%8E%B8.mp4
94,뉴발란스_신발_1,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%BA%90%EC%A3%BC%EC%96%BC_1318_1939_4069_%EB%82%A8%EC%9E%90/NB+RWT+RUNNING+(Right+WeighT+Running).mp4
95,뉴발란스_신발_2,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%BA%90%EC%A3%BC%EC%96%BC_1318_1939_4069_%EB%82%A8%EC%9E%90/New+Balance+MT510+v4.mp4
96,데상트_신발,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%BA%90%EC%A3%BC%EC%96%BC_1318_1939_4069_%EB%82%A8%EC%9E%90/DESCENTE+RUNNING+ENERZITE+TVCF+(30s).mp4
97,휠라_신발,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%BA%90%EC%A3%BC%EC%96%BC_1318_1939_4069_%EB%82%A8%EC%9E%90/2019+S_S+FILA+Heritage+with+%EA%B9%80%EC%9C%A0%EC%A0%95.mp4
98,호텔스컴바인_1,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%88%99%EB%B0%95%EC%96%B4%ED%94%8C_1939_%EA%B3%B5%ED%86%B5/Seo+Hyun+Jin+New+CF+HotelsCombined+Korea+App.mp4
99,호텔컴바인_2,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%88%99%EB%B0%95%EC%96%B4%ED%94%8C_1939_%EA%B3%B5%ED%86%B5/%ED%98%B8%ED%85%94%EC%8A%A4%EC%BB%B4%EB%B0%94%EC%9D%B8+%EB%B0%95%EC%84%9C%EC%A4%80+%EA%B2%80%EC%83%89%EB%9F%89%ED%8E%B8.mp4
100,호텔스컴바인_3(곰돌이),https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%88%99%EB%B0%95%EC%96%B4%ED%94%8C_1939_%EA%B3%B5%ED%86%B5/%ED%98%B8%ED%85%94%EC%8A%A4%EC%BB%B4%EB%B0%94%EC%9D%B8+-+%EB%A7%A5%EC%8A%A4%EC%9D%98+%EA%BF%88.mp4
101,야놀자,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%88%99%EB%B0%95%EC%96%B4%ED%94%8C_1939_%EA%B3%B5%ED%86%B5/%5B%EC%B4%88%ED%8A%B9%EA%B0%80+%EC%95%BC%EB%86%80%EC%9E%90+%EC%8B%9C%EC%A6%8C2%5D+%EC%98%AC+%EA%B2%A8%EC%9A%B8%EB%8F%84+%EB%86%80%EC%95%84%EB%B3%BC%EA%B9%8C.mp4
102,트리바고_숙박,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%88%99%EB%B0%95%EC%96%B4%ED%94%8C_1939_%EA%B3%B5%ED%86%B5/%EB%AF%B8%EC%8A%A4%ED%84%B0+%ED%8A%B8%EB%A6%AC%EB%B0%94%EA%B3%A0+30%EC%B4%88+%EB%B2%84%EC%A0%84+-+%EC%97%90%EB%A6%AD%EB%82%A8.mp4
103,lg_트윈위시,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%84%B8%ED%83%81%EA%B8%B0_4069_%EA%B3%B5%ED%86%B5/LG+TROMM+%ED%8A%B8%EC%9C%88%EC%9B%8C%EC%8B%9C+-+1%EB%93%B1+%ED%8E%B8+%EA%B4%91%EA%B3%A0.mp4
104,"lg_시그니처 세탁기",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%84%B8%ED%83%81%EA%B8%B0_4069_%EA%B3%B5%ED%86%B5/LG+SIGNATURE+%EC%84%B8%ED%83%81%EA%B8%B0+-+%EA%B9%A8%EB%81%97%ED%95%A8+%EC%9C%84%EC%9D%98+%EA%B9%A8%EB%81%97%ED%95%A8+%ED%8E%B8+%EA%B4%91%EA%B3%A0.mp4
105,"lg_트롬 꼬망스",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%84%B8%ED%83%81%EA%B8%B0_4069_%EA%B3%B5%ED%86%B5/LG+%EC%A0%84%EC%9E%90+TV+CF+-+LG%ED%8A%B8%EB%A1%AC+(LG+TROM)+%EB%AF%B8%EB%8B%88%EC%84%B8%ED%83%81%EA%B8%B0+%EA%BC%AC%EB%A7%9D%EC%8A%A4.mp4
106,"삼성 건조기",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%84%B8%ED%83%81%EA%B8%B0_4069_%EA%B3%B5%ED%86%B5/%EC%9E%90%EC%97%B0%EC%9D%98+%EC%A2%8B%EC%9D%80+%EA%B1%B4%EC%A1%B0+%EC%82%BC%EC%84%B1+%EA%B1%B4%EC%A1%B0%EA%B8%B0+%EA%B7%B8%EB%9E%91%EB%8D%B0+CF.mp4
107,"삼성 플렉스 워시",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%84%B8%ED%83%81%EA%B8%B0_4069_%EA%B3%B5%ED%86%B5/%EA%B5%AD%EB%82%B4+%EC%9C%A0%EC%9D%BC+%EC%9D%BC%EC%B2%B4%ED%98%95+%EC%98%AC%EC%9D%B8%EC%9B%90+%EC%84%B8%ED%83%81%EA%B8%B0+%EC%82%BC%EC%84%B1+%ED%94%8C%EB%A0%89%EC%8A%A4%EC%9B%8C%EC%8B%9C+CF.mp4
108,ts샴푸,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/TS%EC%83%B4%ED%91%B8+TV%EA%B4%91%EA%B3%A0+%EC%98%81%EC%83%81+(%EB%AA%A8%EB%8D%B8+%EC%86%A1%EC%A7%80%ED%9A%A8+%EA%B1%B4%EA%B0%95%ED%95%9C+%EB%A8%B8%EB%A6%AC%ED%8E%B8).mp4
109,"케라시스 앰플샴푸",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/%5B%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4%5D+%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4+%EC%96%B4%EB%93%9C%EB%B0%B4%EC%8A%A4%EB%93%9C+%EC%95%B0%ED%94%8C%EC%83%B4%ED%91%B8+AD+30.mp4
110,"엘라스틴 샴푸",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/%5B%EC%97%98%EB%9D%BC%EC%8A%A4%ED%8B%B4%5D+%EA%B0%95%EA%B7%A0%EC%84%B1%2C+%EA%B9%80%ED%83%9C%ED%9D%AC+%EB%A8%B8%EB%A6%BF%EA%B2%B0%EC%97%90+%EB%8F%84%EC%A0%84!+%EC%97%98%EB%9D%BC%EC%8A%A4%ED%8B%B4+%ED%96%88%EC%96%B4%EC%9A%94_(%EC%9D%B8%ED%84%B0%EB%B7%B0).mp4
111,"댕기머리 샴푸",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/%5B%EB%8C%95%EA%B8%B0%EB%A8%B8%EB%A6%AC+%EC%83%B4%ED%91%B8+%C3%97+%EC%84%9C%ED%98%84%EC%A7%84%5D+%EB%91%90%EA%B7%BC%EB%91%90%EA%B7%BC+20%EB%85%84+TV+CF.mp4
112,게임_클래시오브클랜,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%AA%A8%EB%B0%94%EC%9D%BC%EA%B2%8C%EC%9E%84_1318_%EA%B3%B5%ED%86%B5/%ED%81%B4%EB%9E%98%EC%8B%9C+%EC%98%A4%EB%B8%8C+%ED%81%B4%EB%9E%9C-+%ED%81%B4%EB%9E%9C%EC%A0%84+%EB%A6%AC%EA%B7%B8%EB%A5%BC+%EC%A4%80%EB%B9%84%ED%95%98%EC%84%B8%EC%9A%94!.mp4
113,게임_배그,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%AA%A8%EB%B0%94%EC%9D%BC%EA%B2%8C%EC%9E%84_1318_%EA%B3%B5%ED%86%B5/%EB%B0%B0%ED%8B%80%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C+%EB%AA%A8%EB%B0%94%EC%9D%BC+TVCF+(%EA%B2%80%EB%AC%B8%EC%86%8C%ED%8E%B8).mp4
